"timestamp","device_hostname","action","policy_id","rule_name","src_zone","dst_zone","src_interface","dst_interface","src_ip","dst_ip","nat_src_ip","nat_dst_ip","src_port","dst_port","nat_src_port","nat_dst_port","protocol","tcp_flags","bytes","packets","session_status","session_reason"
"2026-08-23 17:24:00.940","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.139","192.168.11.50","-","-","31586","8443","-","-","UDP","-","99450","90","closed","udp-flow-complete"
"2026-08-23 17:24:01.220","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.72","40.104.0.10","203.0.113.22","40.104.0.10","53547","443","42112","443","UDP","-","48204","117","closed","udp-flow-complete"
"2026-08-23 17:24:01.419","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.224","3.5.140.10","203.0.113.25","3.5.140.10","35633","443","50435","443","UDP","-","13400","40","closed","udp-flow-complete"
"2026-08-23 17:24:01.978","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.173","192.168.11.212","-","-","23731","8443","-","-","UDP","-","74994","87","closed","udp-flow-complete"
"2026-08-23 17:24:02.170","fw-edge-01","allow","1003","allow-ntp","SERVER","WAN","ether3","ether1","192.168.10.247","17.253.144.10","203.0.113.28","17.253.144.10","1810","123","50938","123","UDP","-","198","2","aged-out","udp-timeout"
"2026-08-23 17:24:02.816","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.64","192.168.1.17","-","-","3550","8443","-","-","UDP","-","78806","91","closed","udp-flow-complete"
"2026-08-23 17:24:03.392","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.117","192.168.1.126","-","-","30180","8443","-","-","UDP","-","76284","117","closed","udp-flow-complete"
"2026-08-23 17:24:03.833","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.136","66.102.15.255","203.0.113.28","66.102.15.255","0","0","-","-","ICMP","-","390","3","closed","icmp-complete"
"2026-08-23 17:24:04.374","fw-edge-01","allow","1012","allow-east-west-internal","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.249","192.168.1.157","-","-","30734","32833","-","-","TCP","A","13860","21","allowed","policy-allow"
"2026-08-23 17:24:05.023","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.232","212.82.100.151","203.0.113.12","212.82.100.151","5917","443","48102","443","UDP","-","80534","67","closed","udp-flow-complete"
"2026-08-23 17:24:05.678","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.119","192.168.1.18","-","-","52670","8443","-","-","UDP","-","107400","120","aged-out","udp-timeout"
"2026-08-23 17:24:05.791","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","SERVER","ether2","ether3","192.168.1.60","192.168.10.166","-","-","62664","443","-","-","TCP","A","69624","72","allowed","policy-allow"
"2026-08-23 17:24:06.491","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","SERVER","ether2","ether3","192.168.1.161","192.168.10.53","-","-","3047","8080","-","-","TCP","A","72726","51","allowed","policy-allow"
"2026-08-23 17:24:07.069","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WAN","ether4","ether1","192.168.11.70","17.253.144.11","203.0.113.18","17.253.144.11","16309","443","34488","443","UDP","-","10244","13","closed","udp-flow-complete"
"2026-08-23 17:24:07.571","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.228","192.168.11.220","-","-","50737","443","-","-","UDP","-","107214","107","aged-out","udp-timeout"
"2026-08-23 17:24:08.093","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.217","104.244.42.1","203.0.113.28","104.244.42.1","58450","8080","47638","8080","UDP","-","14534","43","closed","udp-flow-complete"
"2026-08-23 17:24:08.276","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.138","30.61.161.14","203.0.113.17","30.61.161.14","0","0","-","-","ICMP","-","332","4","closed","icmp-complete"
"2026-08-23 17:24:08.506","fw-edge-01","allow","1003","allow-ntp","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.240","192.168.1.25","-","-","42593","123","-","-","TCP","A","273","2","allowed","policy-allow"
"2026-08-23 17:24:09.062","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.85","72.14.255.255","203.0.113.11","72.14.255.255","57950","8080","34721","8080","UDP","-","65366","46","aged-out","udp-timeout"
"2026-08-23 17:24:09.536","fw-edge-01","deny","9001","deny-unknown-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.210","34.117.0.1","-","-","47880","33889","-","-","UDP","-","144","2","denied","policy-deny"
"2026-08-23 17:24:10.100","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.80","52.57.0.1","203.0.113.23","52.57.0.1","0","0","-","-","ICMP","-","798","6","closed","icmp-complete"
"2026-08-23 17:24:10.695","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.119","34.117.0.2","203.0.113.13","34.117.0.2","34125","8443","56743","8443","UDP","-","69444","108","closed","udp-flow-complete"
"2026-08-23 17:24:11.094","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.54","198.51.100.1","203.0.113.19","198.51.100.1","59311","8080","20249","8080","TCP","FA","483","7","closed","tcp-fin"
"2026-08-23 17:24:11.768","fw-edge-01","allow","1001","allow-web-browsing","SERVER","WORKSTATION","ether3","ether4","192.168.10.233","192.168.11.181","-","-","41257","443","-","-","TCP","PA","43364","37","aged-out","session-timeout"
"2026-08-23 17:24:12.036","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.125","198.18.0.25","203.0.113.23","198.18.0.25","0","0","-","-","ICMP","-","386","2","closed","icmp-complete"
"2026-08-23 17:24:12.687","fw-edge-01","allow","1005","allow-icmp-internal","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.49","192.168.11.187","-","-","0","0","-","-","ICMP","-","1272","8","closed","icmp-complete"
"2026-08-23 17:24:13.199","fw-edge-01","allow","1010","allow-app-proxy","SERVER","CORP-WIFI","ether3","ether2","192.168.10.154","192.168.1.43","-","-","20918","8080","-","-","UDP","-","50996","61","closed","udp-flow-complete"
"2026-08-23 17:24:13.674","fw-edge-01","allow","1003","allow-ntp","SERVER","WAN","ether3","ether1","192.168.10.62","45.57.0.2","203.0.113.23","45.57.0.2","31723","123","23253","123","TCP","A","273","2","allowed","policy-allow"
"2026-08-23 17:24:13.793","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.127","13.48.0.51","203.0.113.21","13.48.0.51","0","0","-","-","ICMP","-","332","4","closed","icmp-complete"
"2026-08-23 17:24:14.322","fw-edge-01","allow","1020","allow-outbound-temporary","CORP-WIFI","WAN","ether2","ether1","192.168.1.193","88.182.47.50","203.0.113.21","88.182.47.50","47593","41322","43951","41322","TCP","PA","14432","32","allowed","policy-allow"
"2026-08-23 17:24:14.473","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.181","34.117.0.1","203.0.113.14","34.117.0.1","0","0","-","-","ICMP","-","1020","5","closed","icmp-complete"
"2026-08-23 17:24:14.758","fw-edge-01","allow","1010","allow-app-proxy","CORP-WIFI","WAN","ether2","ether1","192.168.1.215","185.199.109.1","203.0.113.27","185.199.109.1","12578","8443","58197","8443","UDP","-","40754","82","closed","udp-flow-complete"
"2026-08-23 17:24:15.147","fw-edge-01","allow","1001","allow-web-browsing","CORP-WIFI","WAN","ether2","ether1","192.168.1.233","13.210.0.51","203.0.113.25","13.210.0.51","37636","443","52815","443","UDP","-","42900","60","closed","udp-flow-complete"
"2026-08-23 17:24:15.764","fw-edge-01","allow","1003","allow-ntp","SERVER","CORP-WIFI","ether3","ether2","192.168.10.128","192.168.1.66","-","-","21385","123","-","-","UDP","-","278","2","closed","udp-flow-complete"
"2026-08-23 17:24:16.148","fw-edge-01","allow","1012","allow-east-west-internal","SERVER","WORKSTATION","ether3","ether4","192.168.10.123","192.168.11.33","-","-","53526","8452","-","-","UDP","-","29070","30","aged-out","udp-timeout"
"2026-08-23 17:24:16.233","fw-edge-01","allow","1002","allow-dns","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.41","192.168.1.47","-","-","37884","53","-","-","UDP","-","428","2","closed","udp-flow-complete"
"2026-08-23 17:24:16.686","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","WORKSTATION","ether3","ether4","192.168.10.143","192.168.11.142","-","-","0","0","-","-","ICMP","-","1260","5","closed","icmp-complete"
"2026-08-23 17:24:17.330","fw-edge-01","allow","1002","allow-dns","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.54","192.168.1.244","-","-","6779","53","-","-","TCP","A","944","4","allowed","policy-allow"
"2026-08-23 17:24:17.437","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.124","13.48.0.51","203.0.113.29","13.48.0.51","0","0","-","-","ICMP","-","364","4","closed","icmp-complete"
"2026-08-23 17:24:17.578","fw-edge-01","allow","1002","allow-dns","CORP-WIFI","SERVER","ether2","ether3","192.168.1.129","192.168.10.194","-","-","56654","53","-","-","TCP","PA","236","2","aged-out","session-timeout"
"2026-08-23 17:24:17.762","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.33","185.60.218.36","203.0.113.24","185.60.218.36","0","0","-","-","ICMP","-","318","3","closed","icmp-complete"
"2026-08-23 17:24:17.930","fw-edge-01","allow","1012","allow-east-west-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.96","192.168.11.158","-","-","26986","19330","-","-","UDP","-","23532","37","closed","udp-flow-complete"
"2026-08-23 17:24:18.415","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","SERVER","ether3","ether3","192.168.10.65","192.168.10.101","-","-","0","0","-","-","ICMP","-","1710","6","closed","icmp-complete"
"2026-08-23 17:24:18.439","fw-edge-01","allow","1003","allow-ntp","SERVER","WAN","ether3","ether1","192.168.10.252","104.16.1.1","203.0.113.12","104.16.1.1","44691","123","43942","123","TCP","A","202","2","allowed","policy-allow"
"2026-08-23 17:24:18.820","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WAN","ether4","ether1","192.168.11.22","31.13.24.1","203.0.113.20","31.13.24.1","11943","53","58790","53","TCP","A","720","4","allowed","policy-allow"
"2026-08-23 17:24:19.110","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.101","192.168.1.235","-","-","61824","443","-","-","UDP","-","24150","30","closed","udp-flow-complete"
"2026-08-23 17:24:19.244","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.99","212.82.100.151","203.0.113.18","212.82.100.151","0","0","-","-","ICMP","-","1100","5","closed","icmp-complete"
"2026-08-23 17:24:19.631","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WAN","ether3","ether1","192.168.10.237","66.249.64.10","203.0.113.11","66.249.64.10","22469","8080","55261","8080","UDP","-","30186","26","closed","udp-flow-complete"
"2026-08-23 17:24:19.683","fw-edge-01","allow","1006","allow-icmp-outbound","SERVER","WAN","ether3","ether1","192.168.10.45","35.176.0.81","203.0.113.23","35.176.0.81","0","0","-","-","ICMP","-","1806","6","closed","icmp-complete"
"2026-08-23 17:24:20.302","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.73","192.168.11.100","-","-","46465","8443","-","-","UDP","-","49206","59","closed","udp-flow-complete"
"2026-08-23 17:24:20.521","fw-edge-01","allow","1002","allow-dns","SERVER","SERVER","ether3","ether3","192.168.10.126","192.168.10.70","-","-","8942","53","-","-","UDP","-","465","3","aged-out","udp-timeout"
"2026-08-23 17:24:20.922","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.122","192.168.11.235","-","-","0","0","-","-","ICMP","-","1100","4","closed","icmp-complete"
"2026-08-23 17:24:21.495","fw-edge-01","allow","1001","allow-web-browsing","WORKSTATION","WORKSTATION","ether4","ether4","192.168.11.40","192.168.11.39","-","-","44971","443","-","-","UDP","-","154584","113","closed","udp-flow-complete"
"2026-08-23 17:24:22.157","fw-edge-01","allow","1020","allow-outbound-temporary","WORKSTATION","WAN","ether4","ether1","192.168.11.18","31.13.70.10","203.0.113.12","31.13.70.10","20892","48641","37462","48641","UDP","-","15226","23","closed","udp-flow-complete"
"2026-08-23 17:24:22.612","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","CORP-WIFI","ether3","ether2","192.168.10.51","192.168.1.211","-","-","0","0","-","-","ICMP","-","450","2","closed","icmp-complete"
"2026-08-23 17:24:22.927","fw-edge-01","allow","1002","allow-dns","WORKSTATION","SERVER","ether4","ether3","192.168.11.72","192.168.10.27","-","-","14572","53","-","-","TCP","A","864","4","allowed","policy-allow"
"2026-08-23 17:24:23.119","fw-edge-01","allow","1005","allow-icmp-internal","CORP-WIFI","CORP-WIFI","ether2","ether2","192.168.1.2","192.168.1.225","-","-","0","0","-","-","ICMP","-","798","6","closed","icmp-complete"
"2026-08-23 17:24:23.234","fw-edge-01","allow","1005","allow-icmp-internal","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.144","192.168.1.250","-","-","0","0","-","-","ICMP","-","1610","7","closed","icmp-complete"
"2026-08-23 17:24:23.927","fw-edge-01","allow","1010","allow-app-proxy","WORKSTATION","SERVER","ether4","ether3","192.168.11.170","192.168.10.104","-","-","21923","8443","-","-","UDP","-","22224","48","closed","udp-flow-complete"
"2026-08-23 17:24:24.387","fw-edge-01","allow","1002","allow-dns","WORKSTATION","WAN","ether4","ether1","192.168.11.212","212.82.100.150","203.0.113.14","212.82.100.150","20025","53","59804","53","UDP","-","348","2","closed","udp-flow-complete"
"2026-08-23 17:24:24.487","fw-edge-01","allow","1003","allow-ntp","SERVER","WAN","ether3","ether1","192.168.10.82","31.13.70.10","203.0.113.20","31.13.70.10","40892","123","34750","123","TCP","PA","290","2","allowed","policy-allow"
"2026-08-23 17:24:24.621","fw-edge-01","allow","1001","allow-web-browsing","SERVER","CORP-WIFI","ether3","ether2","192.168.10.75","192.168.1.60","-","-","51438","443","-","-","TCP","A","67944","57","allowed","policy-allow"
"2026-08-23 17:24:25.046","fw-edge-01","allow","1006","allow-icmp-outbound","CORP-WIFI","WAN","ether2","ether1","192.168.1.220","3.10.0.2","203.0.113.25","3.10.0.2","0","0","-","-","ICMP","-","1228","4","closed","icmp-complete"
"2026-08-23 17:24:25.319","fw-edge-01","allow","1020","allow-outbound-temporary","CORP-WIFI","WAN","ether2","ether1","192.168.1.145","30.61.161.14","203.0.113.13","30.61.161.14","63132","5552","38823","5552","UDP","-","19752","24","closed","udp-flow-complete"
"2026-08-23 17:24:25.774","fw-edge-01","allow","1002","allow-dns","SERVER","WAN","ether3","ether1","192.168.10.25","54.85.0.1","203.0.113.18","54.85.0.1","21320","53","29668","53","TCP","A","236","2","allowed","policy-allow"
"2026-08-23 17:24:25.821","fw-edge-01","allow","1006","allow-icmp-outbound","WORKSTATION","WAN","ether4","ether1","192.168.11.78","18.228.0.71","203.0.113.14","18.228.0.71","0","0","-","-","ICMP","-","580","5","closed","icmp-complete"
"2026-08-23 17:24:26.322","fw-edge-01","allow","1005","allow-icmp-internal","SERVER","SERVER","ether3","ether3","192.168.10.53","192.168.10.188","-","-","0","0","-","-","ICMP","-","338","2","closed","icmp-complete"
"2026-08-23 17:24:26.384","fw-edge-01","allow","1005","allow-icmp-internal","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.188","192.168.11.50","-","-","0","0","-","-","ICMP","-","386","2","closed","icmp-complete"
"2026-08-23 17:24:26.850","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WORKSTATION","ether3","ether4","192.168.10.201","192.168.11.95","-","-","22295","8443","-","-","TCP","PA","72494","67","allowed","policy-allow"
"2026-08-23 17:24:27.560","fw-edge-01","allow","1012","allow-east-west-internal","WORKSTATION","CORP-WIFI","ether4","ether2","192.168.11.39","192.168.1.140","-","-","40556","23078","-","-","UDP","-","20232","24","closed","udp-flow-complete"
"2026-08-23 17:24:27.764","fw-edge-01","allow","1002","allow-dns","WORKSTATION","SERVER","ether4","ether3","192.168.11.141","192.168.10.45","-","-","44222","53","-","-","TCP","S","180","3","started","tcp-syn"
"2026-08-23 17:24:28.255","fw-edge-01","allow","1020","allow-outbound-temporary","CORP-WIFI","WAN","ether2","ether1","192.168.1.77","3.34.0.2","203.0.113.28","3.34.0.2","15828","9843","29378","9843","UDP","-","12882","19","closed","udp-flow-complete"
"2026-08-23 17:24:28.872","fw-edge-01","allow","1020","allow-outbound-temporary","WORKSTATION","WAN","ether4","ether1","192.168.11.57","66.102.0.8","203.0.113.17","66.102.0.8","29340","8923","59067","8923","UDP","-","10276","28","closed","udp-flow-complete"
"2026-08-23 17:24:29.349","fw-edge-01","allow","1020","allow-outbound-temporary","WORKSTATION","WAN","ether4","ether1","192.168.11.190","13.107.18.10","203.0.113.11","13.107.18.10","26087","49904","20961","49904","TCP","A","1922","2","allowed","policy-allow"
"2026-08-23 17:24:29.357","fw-edge-01","allow","1003","allow-ntp","WORKSTATION","WAN","ether4","ether1","192.168.11.232","13.48.0.51","203.0.113.26","13.48.0.51","18771","123","33996","123","UDP","-","296","2","closed","udp-flow-complete"
"2026-08-23 17:24:29.500","fw-edge-01","allow","1010","allow-app-proxy","SERVER","WORKSTATION","ether3","ether4","192.168.10.196","192.168.11.53","-","-","58164","8443","-","-","UDP","-","13350","30","closed","udp-flow-complete"
"2026-08-23 17:24:29.791","fw-edge-01","allow","1003","allow-ntp","CORP-WIFI","WORKSTATION","ether2","ether4","192.168.1.178","192.168.11.37","-","-","65168","123","-","-","TCP","A","205","2","allowed","policy-allow"
